Category,Sub-category,Manufacturer,Product Title,Product Description,Quantity (Minimum Increments),Size,Color,Other Attribute,Contract #,Contract Price,Sale_Price,Qty_Per_UOI,Unit of Issue,FOB,SEV Code,PN,COO,Weight,Height,Shipping Designations,Image
Safety,Rescue Equipment,Petzl,VECTOR rope 12.5x46 hank Blue,VECTOR rope 12.5x46 hank Blue,1,,,,GS-07F-0100W,219.14,199.76,1,PG,ORIGIN,SEV01,173992L,US,,,,173992L.jpg
Safety,Rescue Equipment,Petzl,"VULCAN TRIACT LOCK carabiner, NFPA, ANSI & CSA","VULCAN TRIACT LOCK carabiner, NFPA, ANSI & CSA",1,,,,GS-07F-0100W,195.0271903,175.5244713,25,PK,ORIGIN,SEV22,6AH03-SEV22,US,,,,SEV22-6AH03.jpg
Safety,Respiratory Protection,GRN,3M  8511 N95 Particulate Respirator (10/box),3M  8511 N95 Particulate Respirator (10/box) -- 3M  8511 N95 particulate respirator has advanced filter to trap  -- small particles and let you breathe easier -- Cool Flow  exhale valve keeps you cool and dry -- M-shaped nose clip to give more faces a bet,1,,,,GS-07F-0100W,265.8719204,239.2847284,25,PK,ORIGIN,SEV22,6LY36-SEV22,US,,,,SEV22-6LY36.jpg
Safety,Respiratory Protection,GRN,3M 1860 N95 Health Care Particulate Respirator Size REGULAR,Meets CDC guidelines for TB exposure control -- Moldable nose clip -- Braided straps won't pinch skin -- Hypo-allergenic -- USA made -- NIOSH-approved N95 respirator features a soft inner shell for greater comfort against your face and is resistant to flu,1,,,,GS-07F-0100W,298.7650575,268.8885518,25,PK,ORIGIN,SEV22,6LY37-SEV22,US,,,,SEV22-6LY37.jpg
Safety,Respiratory Protection,GRN,3M 6000 Series Spectacle Kit,Spectacle kit for mounting prescription lenses in the 6000 series full-face respirator from 3M. Lenses not included. --  Page 33,1,,,,GS-07F-0100W,122.54,111.7,1,EA,ORIGIN,SEV01,226217,US,,,,226217.jpg
Safety,Respiratory Protection,GRN,3M 8210 N95 Particulate Respirator (20/box),3M 8210 N95 Particulate Respirator (20/box) -- Economical 3M  8210 N95 particulate pespirator for dust/mist protection -- Advanced filter traps small particles while allowing for comfortable breathing -- 95% efficient for dusts and non-oil-based mists --,1,,,,GS-07F-0100W,12.62,11.5,1,EA,ORIGIN,SEV01,64054942,US,,,,RAD64054942.jpg
Safety,Respiratory Protection,3M,"3M(TM) Versaflo(TM) Headcover PAPR Kit, TR-300-HKL, Medium/Large  1/case","The 3M(TM) Versaflo(TM) TR-300-HKL is a complete, ready to use HE PAPR system that includes a Medium/Large headcover.  Suggested industries inlcude healthcare and pharmaceutical manufacturing.  Includes carrying bag. The TR-300-HKL includes a TR-307N PAPR Assembly (including battery, vinyl belt, charger, and filter), a BT-30 Breathing Tube with BT-922 Breathing Tube Cover , a S-133L Headcover, and a carrying/storage bag.",1,,,,GS-07F-0100W,71.75,71.74,1,EA,ORIGIN,SEV03,1821016,US,,,,1821016.jpg
Safety,Respiratory Protection,GRN,8000-Btu Electric Air Conditioner...,Smart Features and Tough Construction Help Keep Costs Down8000-Btu Electric Air Conditioner with Remote is 120V and offers three speed with electronic control. Washable antimicrobial filter and energy saver mode with 24-hour timer save you money. Window-mounting kit includes side curtains. Air Conditioner has a heat-anticipating thermostat. Slide-out chasis. Measures 14 In.H x 19-3/4 In.W x 21-3/8 In.D.Compliance: AHAM-certified performance. UL and C-UL listed. Energy Star(R)-qualified. 163734,1,,,,GS-07F-0100W,41.98,41.97,1,EA,ORIGIN,SEV03,1821024,US,,,,1821024.jpg
Safety,Respiratory Protection,GRN,9210 N95 Respirator (20/box),Collapsible respirators from 3M are individually packaged  -- so they're clean and ready to use -- Collapsible design for easy storage in pocket or tool box -- Low-profile design offers better visibility -- Great for use with goggles and safety glasses --,1,,,,GS-07F-0100W,170.32,170.31,1,EA,ORIGIN,SEV03,574251,US,,,,sevaphoto2.jpg
Safety,Respiratory Protection,GRN,Air Comb™ Length 24'',"Air Comb™ -- Innovative Air Comb™ blows air at a 90 degree angle -- Patent-pending air guns have a multi-port nozzle with five holes on the top of the wand that maximizes air pressure and volume at a 90° angle. Provides a focused, high-pressure output that cleans hard-to-reach areas. Fit inside oval and cylindical air filters, radiators or AC condensers. Choose from 12 In., 24 In., 36 In. or 48 In. lengths. Imported. Specify length from drop down box above.",1,,,,GS-07F-0100W,69.97,63.78,1,BX,ORIGIN,SEV01,1586,US,,,,3MR1586.jpg
Safety,Respiratory Protection,GRN,Air Comb™ Length 36'',"Air Comb™ -- Innovative Air Comb™ blows air at a 90 degree angle -- Patent-pending air guns have a multi-port nozzle with five holes on the top of the wand that maximizes air pressure and volume at a 90° angle. Provides a focused, high-pressure output that cleans hard-to-reach areas. Fit inside oval and cylindical air filters, radiators or AC condensers. Choose from 12 In., 24 In., 36 In. or 48 In. lengths. Imported. Specify length from drop down box above.",1,,,,GS-07F-0100W,1.57,1.56,1,EA,ORIGIN,SEV03,4618542,US,,,,4618542.jpg
Safety,Respiratory Protection,MINTIE TECHNOLOGIES,Air Machine Negative,HEPA Negative Air Machine  Variable Speed Thermally Protected Motor  HP 3/4  Voltage 115  9 Amps  Height 29 In.  Length 34 In.  Width 20 In.  Air Flow with HEPA Filter 300 to 1900 cfm  Air Flow without HEPA Filter 250 to 2000 cfm  Filtration HEPA  Main Filter Size 24 x 18 x 12 In.  Prefilter Size 26 x 20 x 2 In.  Prefilter Type Polypad  Discharge Dia. 12 In.  Decibels 70dB  Vacuum Gauge 0 to 5 In. W.C.  Construction Polished Aluminum  Net Weight 110 lb.,1,,,,GS-07F-0100W,1.57,1.56,1,EA,ORIGIN,SEV03,4618559,US,,,,4618559.jpg
Safety,Respiratory Protection,GRN,ALLEGRO(R) Replacement Smoke Tubes...,"51634-2 Low Cost, Easy to Use Test KitIrritant Smoke Fit Test Kit contains the materials necessary to perform an OSHA-accepted qualitative fit test for air-purifying respirators. Includes instruction manual, six irritant smoke tubes, aspirator bulb, smoke tube opener and carrying pouch. Conduct test with P100 filters (not included). Confirms 10X fit factor. Replacement Smoke Tubes sold separately.Compliance: OSHA requirements. 51634-2",1,,,,GS-07F-0100W,31.12,31.11,1,EA,ORIGIN,SEV03,48579072,US,,,,48579072.jpg
Safety,Respiratory Protection,GRN,Antimicrobial Wipes Respirator Wipe Pads,"Respirator Wipe PadsChoose alcohol, alcohol-free or anti-microbial wipes.Specifications: Individually packaged towelettes remove perspiration and body oils from respirators. Dispenser box of 100 packets. Sheet size: 5 In. x 8 In.. Alcohol Wipe Pads contai 24268",1,,,,GS-07F-0100W,8.54,7.78,1,EA,ORIGIN,SEV01,64054952,US,,,,RAD64054952.jpg
Safety,Respiratory Protection,GRN,Bag Filters Type: Bag For Use With:...,Bag Filters Type: Bag For Use With: Universal Holding Frames Height: 24 Width: 24 Depth: 15 Material: Steel,1,,,,GS-07F-0100W,214.93,214.92,1,EA,ORIGIN,SEV03,608737,US,,,,608737.jpg
Safety,Respiratory Protection,MCR SAFETY,BK110 EYEWEAR BEAR KAT BK110...,CLEAR COATED LENS - - Exclusive Duramass scratch-resistant lens - Single wraparound lens design - Flexible temple design - Polycarbonate lens - Non-slip rubber head grips - Filters 99% of UV radiation - Meets or exceeds ANSI Z87.1 saf 34671,1,,,,GS-07F-0100W,57.18,52.11,1,EA,ORIGIN,SEV01,64055161,US,,,,RAD64055161.jpg
Safety,Respiratory Protection,BINKS,Booth Air Intake Filter PK 20,Booth Air Intake Filter PK 20,1,,,,GS-07F-0100W,1.57,1.56,1,EA,ORIGIN,SEV03,4618567,US,,,,4618567.jpg
Safety,Respiratory Protection,GRN,BRUNTON® Pedometer 1204,Forget the Strings—Pedometer Measures Distance the Easy WayClip this digital Pedometer on your belt and leave the string at home. This unit measures distance in miles or kilometers. Offers a count-up timer and filter function for accurate registration. If,1,,,,GS-07F-0100W,34.54,34.53,1,EA,ORIGIN,SEV03,5108204,US,,,,5108204.jpg
Safety,Respiratory Protection,GRN,Bullard Battery Charger,"Intrinsically Safe PAPR SystemThese compact, well-balanced units provide protection with comfort and value. Designed for potentially explosive atmospheres where organic solvent vapors and high dust concentrations are present, these units deliver 33% 151770",1,,,,GS-07F-0100W,8.64,8.63,1,EA,ORIGIN,SEV03,54092481,US,,,,54092481.jpg
Safety,Respiratory Protection,GRN,"Bullard HEPA Filters, Pkg. of 6","Intrinsically Safe PAPR SystemThese compact, well-balanced units provide protection with comfort and value. Designed for potentially explosive atmospheres where organic solvent vapors and high dust concentrations are present, these units deliver 33% 151765",1,,,,GS-07F-0100W,162.22,162.21,1,EA,ORIGIN,SEV16,127692 SEV16,TW,,,,SEV16-127692.jpg
Safety,Respiratory Protection,GRN,Bullard NiMH Battery Replacement,"Intrinsically Safe PAPR SystemThese compact, well-balanced units provide protection with comfort and value. Designed for potentially explosive atmospheres where organic solvent vapors and high dust concentrations are present, these units deliver 33% 151769",1,,,,GS-07F-0100W,203.6473552,170.12,1,EA,ORIGIN,SEV03,574327,US,,,,574327.jpg
Safety,Respiratory Protection,GRN,Bullard PA30 PAPR System with...,"Battery Design Enhances User ComfortVapor, gases and particulates stay out when you have the Bullard PA30 PAPR System on. The rechargeable NiMH battery packs are engineered for easy removal and change out. With two battery packs and battery ports, t 151944",1,,,,GS-07F-0100W,17.14452675,17.13452675,1,EA,ORIGIN,SEV25,278261-SEV25,US,,,,SEV25-278261.jpg
Safety,Respiratory Protection,GRN,Bullard(R) Double Bib Hood Replacement,"Intrinsically Safe PAPR SystemThese compact, well-balanced units provide protection with comfort and value. Designed for potentially explosive atmospheres where organic solvent vapors and high dust concentrations are present, these units deliver 33% more airflow than NIOSH minimum. No OSHA fit testing required. Vinyl belt and other features make decontamination fast.The PA3OIS is the only IS PAPR available that includes a low voltage alarm and comes with highest-rated hoods that are designed for both PAPR and SAR. There is no battery cable to come unplugged. The NiMH battery (included) runs the unit for up to 8 hours and has no  In.memory In. problems.Battery Charger and Filters, plus Replacement Batteries and Hoods are sold separately.Compliance: NIOSH approved for HE, OVAGHE and NBC. FM approved for Class I, Div. 1 Groups C, D; Class II, Div. 2 Groups E, F, G; Class III, Div. 1 for hazardous atmospheres. 151768",1,,,,GS-07F-0100W,292.9370277,292.9270277,1,EA,ORIGIN,SEV12,95334-SEV12,TW,,,,SEV12-95334.jpg
Safety,Respiratory Protection,GRN,"CARB-Compliant Diesel Can, 5 Gal.","151297 Color Code Your Fuel TypesSpillproof, 7/8 In.-dia. funnel spouts with precision, thumb-button control won't push down on your tank's filler neck. Professional-grade CARB-Compliant Fuel Cans stop flow automatically. Stainless steel filter screens prevent dirt and debris from entering tank. Attached dust cover keeps spout clean. Semi-translucent containers include molded-in quart and liter markings. Wide base reduces tipping. Designed to empty completely without tilting. Cans are red for gasoline, yellow for diesel, and blue for kerosene.Note: Do not meet OSHA standards.Compliance: California Air Resource Board (CARB) requirements. 151297",1,,,,GS-07F-0100W,8.846347607,8.836347607,1,EA,ORIGIN,SEV12,95414-SEV12,US,,,,SEV12-95414.jpg
Safety,Respiratory Protection,GRN,"CARB-Compliant Gasoline Can, Red, 5 Gal.","151295 Color Code Your Fuel TypesSpillproof, 7/8 In.-dia. funnel spouts with precision, thumb-button control won't push down on your tank's filler neck. Professional-grade CARB-Compliant Fuel Cans stop flow automatically. Stainless steel filter screens prevent dirt and debris from entering tank. Attached dust cover keeps spout clean. Semi-translucent containers include molded-in quart and liter markings. Wide base reduces tipping. Designed to empty completely without tilting. Cans are red for gasoline, yellow for diesel, and blue for kerosene.Note: Do not meet OSHA standards.Compliance: California Air Resource Board (CARB) requirements. 151295",1,,,,GS-07F-0100W,8.846347607,8.836347607,1,EA,ORIGIN,SEV12,95415-SEV12,US,,,,SEV12-95415.jpg
Safety,Respiratory Protection,3M,Cart-Filter OV P100,"60921 MINIMUM ORDER QTY OF 1 Cartridge/Filter 60921, Organic Vapor/P100 60/Case NIOSH approved against certain organic vapors and particulates. Use with Half and Full Facepieces 6000 Series and Half and Full Facepieces 7000 Series with bayonet style cartridge holders. 70070614485 50051138464658 46465 60921",1,,,,GS-07F-0100W,112.8,112.79,1,EA,ORIGIN,SEV03,476507,US,,,,476507.jpg
Safety,Respiratory Protection,GRN,Collared Chemical Resistant Coveralls,L Designed with Extensive Input from First Responders Ideally suited for use by Haz-Mat response teams and other emergency services personnel when potential exposure to chemical warfare agents exist.Specifications: Choose a Coverall with Respirator F 125284L,1,,,,GS-07F-0100W,42.79093199,42.78093199,1,EA,ORIGIN,SEV12,95484-SEV12,US,,,,SEV12-95484.jpg
Safety,Respiratory Protection,GRN,Complete Irritant Smoke Fit Test Kit,"Easy-to-use smoke test -- Kit combines the materials needed to perform OSHA-accepted, qualitative fit testing of repirators. Included are instruction manual, record form, six irritant smoke tubes, tip breaker and aspirator bulb...all packed into a protect",1,,,,GS-07F-0100W,88.29219144,88.28219144,1,EA,ORIGIN,SEV12,95488-SEV12,US,,,,SEV12-95488.jpg
Safety,Respiratory Protection,GRN,Cooper Tools Weller(R) Cordless...,"Cordless Portasol Professional Soldering ToolIdeal for Workers Who Solder, Heat Shrink or Cut RopeThis self-igniting portable butane heat tool has an adjustable temperature range up to 1076 F (580 C) so you can pick the right temperature for your application. The fuel level is clearly visible through a window on the tool body and a refill of butane lighter gas lasts up to two hours.Specifications: Built-in fuel filter reduces problems caused by contaminated fuel. Tool allows anti-static soldering. Features  In.Auto Switch In. safety shut-off and iron-plated tips. 69678",1,,,,GS-07F-0100W,102.5994962,102.5894962,1,EA,ORIGIN,SEV12,95491-SEV12,US,,,,SEV12-95491.jpg
Safety,Respiratory Protection,GRN,CPR Mask MicroMask,"CPR Micromask Setting a new standard, the CPR Micromask is a reusable mask with replaceable single-use one-way valve featuring a Filtrete filter. The seal is made of flexible materials that conform to the victim's face, even in extreme conditions, 73-402",1,,,,GS-07F-0100W,70.52896725,70.51896725,1,EA,ORIGIN,SEV12,95544-SEV12,US,,,,SEV12-95544.jpg
Safety,Respiratory Protection,GRN,CPR Mask Replacement Valve,"V CPR Micromask Setting a new standard, the CPR Micromask is a reusable mask with replaceable single-use one-way valve featuring a Filtrete(TM) filter. The seal is made of flexible materials that conform to the victim's face, even in extreme conditions, 73-204V",1,,,,GS-07F-0100W,53.17884131,53.16884131,1,EA,ORIGIN,SEV12,95961-SEV12,US,,,,SEV12-95961.jpg
Safety,Respiratory Protection,GRN,CPR Pocket Mask,"Laerdal Pocket Mask, Material Plastic, Color Clear, Length 4-1/4 In., Width 1-7/8 In., Height 5-1/4 In., Weight 0.26 lb., Yes, Provides Helps Overcome Hesistation to Start Resusitation, Prevents Direct Contact with Victims Mouth, Nose, Face. Bi-Drectional Filter and Imprinted Graphic Directions for Use. Fits into Wallets, Pockets, Small Handbags and First Aid Kits. Latex-Free. 42820011",1,,,,GS-07F-0100W,52.89672544,52.88672544,1,EA,ORIGIN,SEV12,96037-SEV12,US,,,,SEV12-96037.jpg
Safety,Respiratory Protection,GRN,CRAFTSMAN(R) Wet/Dry Vacuum...,"The Power of Craftsman in a Wet/Dry Vacuum Powerful Vacuums with a variety of options.Specifications: No. 121468 includes a 7'L hose, utility nozzle, two-piece extension wand, wet nozzle, four storage caster feet and a car nozzle. No. 121469 includes the same with the exception of four storage caster feet. Also includes a blower nozzle, blowing diffuser, car nozzle and caddy. Pleated Replacement Filter provides 10 times the surface area of a standard foam filter. Optional HEPA Filter removes 99.97% of particles as small as 3 microns. Effective on drywall, cement dust and cold ash. 121471",1,,,,GS-07F-0100W,50.92191436,50.91191436,1,EA,ORIGIN,SEV12,96229-SEV12,US,,,,SEV12-96229.jpg
Safety,Respiratory Protection,GRN,Dirt Dawgs  N95 Masks,"Dirt Dawgs  N95 Masks -- Keep a box of Moldex  Dirt Dawgs  handy for those dirty, dusty jobs -- Dura-Mesh  shell and Softspun  lining improve comfort -- A quality dust mask at an economical price -- With a Dura-mesh  shell to prevent your mask from collap",1,,,,GS-07F-0100W,27.67758186,27.66758186,1,EA,ORIGIN,SEV12,963E-SEV12,US,,,,SEV12-963E.jpg
Safety,Respiratory Protection,3M,Easy Clean Belt,Easy Clean Belt  Size 64 In.  For Use With Versaflo(TM) TR-300 PAPR,1,,,,GS-07F-0100W,179.5465995,179.5365995,1,EA,ORIGIN,SEV12,96709-SEV12,US,,,,SEV12-96709.jpg
Safety,Respiratory Protection,GRN,FILTER PLEATS 16 X 25 X 2,"Pleated FiltersStrains Dirty Air--Allows Clean Air to Flow ThroughFilter pack is bonded to the frame--prevents the bypass of dirty air. Use as a general HVAC filter, prefilter for higher efficiency filters or as a prefilter for air cleaners.Specific 74298",1,,,,GS-07F-0100W,43.55,39.69,1,PR,ORIGIN,SEV01,75108-12,US,,,,N38751089.jpg
Safety,Respiratory Protection,GRN,"FR-57 PAPR Cartridge FR-57 Cartridge,...",The FR-57 Cartridge Contains a High Efficiency Filter to Remove Solid and Liquid AerosolsThe FR-57 Cartridge also contains activated and impregnated carbon to absorb or react with gases and liquid vapors.The FR-57 Cartridge is NIOSH approved for use 93881,1,,,,GS-07F-0100W,180.48,180.47,1,EA,ORIGIN,SEV03,79524476,US,,,,79524476.jpg
